sr_no,district,longitude,latitude,landuse_landcover,geomorphology,length_m,area_sqm,toposheet,object_id
15601,Sirmaur,77.6493,30.5786,,,27.684019,43.351574,53F10,13061
15602,Sirmaur,77.6735,30.5834,,,89.102569,380.703164,53F10,13062
15603,Sirmaur,77.6766,30.5746,,,111.851134,743.047965,53F10,13063
15604,Sirmaur,77.6768,30.5752,,,33.174342,49.383168,53F10,13064
15605,Sirmaur,77.6987,30.5708,,,97.331618,635.847516,53F10,13065
15606,Sirmaur,77.6576,30.5671,Sparse vegetation,Lowly dissected hill,273.085374,3751.432182,53F10,13066
15607,Sirmaur,77.6488,30.5518,Extensive cut slope,Moderately dissected hill,237.31764,3988.540628,53F10,13067
15608,Sirmaur,77.6498,30.5513,Extensive cut slope,Moderately dissected hill,134.172901,977.965426,53F10,13068
15609,Sirmaur,77.6537,30.5534,Extensive cut slope,Moderately dissected hill,145.834046,903.103952,53F10,13069
15610,Sirmaur,77.6543,30.5536,Extensive cut slope,Moderately dissected hill,74.888499,350.391737,53F10,13070
15611,Sirmaur,77.6653,30.5478,Sparse vegetation,Moderately dissected hill,96.556142,576.461162,53F10,13071
15612,Sirmaur,77.6624,30.5905,Barren rocky slope,Moderately dissected hill,184.744378,2093.699065,53F10,13072
15613,Sirmaur,77.6637,30.5903,Barren rocky slope,Moderately dissected hill,49.915591,121.730894,53F10,13073
15614,Sirmaur,77.7292,30.5843,Extensive cut slope,Moderately dissected hill,78.741355,333.460204,53F10,13074
15615,Sirmaur,77.6687,30.5775,,,91.437517,500.761368,53F10,13075
15616,Sirmaur,77.6757,30.5795,,,139.645073,1374.147893,53F10,13076
15617,Sirmaur,77.3572,30.7313,Sparse vegetation,Lowly dissected hill,71.025748,261.441015,53F06,13077
15618,Sirmaur,77.3566,30.7314,Sparse vegetation,Lowly dissected hill,60.138421,170.730778,53F06,13078
15619,Sirmaur,77.3557,30.7319,Sparse vegetation,Lowly dissected hill,46.824091,132.026732,53F06,13079
15620,Sirmaur,77.3661,30.7259,Sparse vegetation,Lowly dissected hill,71.887863,332.408824,53F06,13080
15621,Sirmaur,77.3672,30.7235,Sparse vegetation,Lowly dissected hill,36.73393,77.816973,53F06,13081
15622,Sirmaur,77.3722,30.7213,Sparse vegetation,Highly dissected hill,77.890133,240.903063,53F06,13082
15623,Sirmaur,77.3648,30.7216,Sparse vegetation,Escarpment,146.419354,1283.412227,53F06,13083
15624,Sirmaur,77.3618,30.719,Sparse vegetation,Lowly dissected hill,72.81394,359.089751,53F06,13084
15625,Sirmaur,77.6939,30.6889,Sparse vegetation,Moderately dissected hill,74.567825,323.348345,53F10,13228
15626,Sirmaur,77.6952,30.6908,Sparse vegetation,Moderately dissected hill,107.438011,693.665532,53F10,13229
15627,Sirmaur,77.6242,30.6365,,,67.074289,306.621098,53F10,13230
15628,Sirmaur,77.6211,30.6343,,,63.268737,182.206695,53F10,13231
15629,Sirmaur,77.6221,30.6339,,,66.717931,257.404569,53F10,13232
15630,Sirmaur,77.6224,30.6335,,,93.50226,446.351998,53F10,13233
15631,Sirmaur,77.7669,30.6151,Extensive cut slope,Escarpment,91.887491,588.060875,53F14,13234
15632,Sirmaur,77.7705,30.6178,Extensive cut slope,Escarpment,134.547279,1314.782133,53F14,13235
15633,Sirmaur,77.4382,30.6063,Moderate vegetation,Moderately dissected hill,223.119729,2790.458292,53F06,13236
15634,Sirmaur,77.4413,30.6152,Moderate vegetation,Lowly dissected hill,270.196599,4285.01341,53F06,13237
15635,Sirmaur,77.4418,30.6076,Moderate vegetation,Lowly dissected hill,109.27593,639.436473,53F06,13238
15636,Sirmaur,77.4576,30.6084,Moderate vegetation,Moderately dissected hill,32.6734,60.663693,53F06,13239
15637,Sirmaur,77.4673,30.6056,Moderate vegetation,Moderately dissected hill,55.894901,186.679534,53F06,13240
15638,Sirmaur,77.4677,30.6087,Thick vegetation,Moderately dissected hill,35.238217,57.559408,53F06,13241
15639,Sirmaur,77.4718,30.6093,Thick vegetation,Moderately dissected hill,103.249809,658.820795,53F06,13242
15640,Sirmaur,77.4721,30.6092,Thick vegetation,Moderately dissected hill,116.984622,659.210022,53F06,13243
15641,Sirmaur,77.4824,30.6035,Moderate vegetation,Moderately dissected hill,59.663708,220.342917,53F06,13244
15642,Sirmaur,77.4805,30.6053,Moderate vegetation,Moderately dissected hill,70.519083,302.560073,53F06,13245
15643,Sirmaur,77.4776,30.5987,Moderate vegetation,Moderately dissected hill,47.968609,133.300872,53F06,13246
15644,Sirmaur,77.4808,30.6048,Extensive cut slope,Moderately dissected hill,82.426523,432.488569,53F06,13247
15645,Sirmaur,77.4779,30.598,Sparse vegetation,Moderately dissected hill,96.28404,533.652056,53F06,13248
15646,Sirmaur,77.4768,30.5983,Sparse vegetation,Moderately dissected hill,67.286805,262.84348,53F06,13249
15647,Sirmaur,77.4957,30.5935,Sparse vegetation,Moderately dissected hill,90.604355,547.592983,53F06,13250
15648,Sirmour,77.4434,30.9546,Moderate vegetation,Moderately dissected hill,151.163187,1354.086822,53F05,9765
15649,Sirmour,77.4434,30.9546,Moderate vegetation,Moderately dissected hill,151.163187,1354.086822,53F05,12516
15650,Sirmur,77.1105,30.9824,Moderate vegetation,Lowly dissected hill,213.738777,2728.056501,53F02,10652
15651,Sirmur,77.2284,30.9986,Thick vegetation,Lowly dissected hill,22.115329,23.831993,53F02,10680
15652,Sirmur,77.2115,30.8998,Moderate vegetation,Lowly dissected hill,141.763927,1216.97558,53F02,10916
15653,Sirmur,77.212,30.8991,Sparse vegetation,Lowly dissected hill,110.145375,779.105617,53F02,10917
15654,Sirmur,77.144,30.9266,Sparse vegetation,Lowly dissected hill,128.212967,1075.545035,53F02,10918
15655,Sirmur,77.1451,30.9274,Sparse vegetation,Lowly dissected hill,140.806411,1346.605878,53F02,10919
15656,Sirmur,77.0192,30.7544,Thick vegetation,Lowly dissected hill,236.582515,3606.050413,53F02,10920
15657,Sirmur,77.023,30.7519,Thick vegetation,Lowly dissected hill,200.031259,2381.678558,53F02,10921
15658,Sirmur,77.0942,30.8716,Sparse vegetation,Moderately dissected hill,78.568134,314.521141,53F02,11083
15659,Sirmur,77.095,30.871,Sparse vegetation,Moderately dissected hill,72.982453,274.45013,53F02,11084
15660,Sirmur,77.1198,30.9117,Sparse vegetation,Moderately dissected hill,78.440615,327.941941,53F02,11141
15661,Sirmur,77.1225,30.9087,Thick vegetation,Denudational hill slope,65.701024,248.248044,53F02,11144
15662,Sirmur,77.1267,30.9116,Extensive cut slope,Denudational hill slope,66.566308,206.327685,53F02,11145
15663,Sirmur,77.1268,30.9128,Extensive cut slope,Denudational hill slope,85.602876,379.788693,53F02,11146
15664,Sirmur,77.137,30.913,Moderate vegetation,Moderately dissected hill,91.591196,437.487302,53F02,11147
15665,Sirmur,77.1387,30.9036,Moderate vegetation,Moderately dissected hill,103.666741,522.796071,53F02,11148
15666,Sirmur,77.1409,30.9,Moderate vegetation,Moderately dissected hill,69.021804,237.54286,53F02,11149
15667,Sirmur,77.1409,30.8979,Moderate vegetation,Moderately dissected hill,54.802612,140.315902,53F02,11150
15668,Sirmur,77.1508,30.8975,Moderate vegetation,Moderately dissected hill,155.683895,1283.891602,53F02,11151
15669,Sirmur,77.1513,30.902,Thick vegetation,Moderately dissected hill,67.87719,236.500892,53F02,11152
15670,Sirmur,77.1517,30.9019,Thick vegetation,Moderately dissected hill,34.972671,73.394067,53F02,11153
15671,Sirmur,77.1602,30.8993,Thick vegetation,Moderately dissected hill,107.97132,639.528751,53F02,11154
15672,Sirmur,77.1628,30.9003,Thick vegetation,Moderately dissected hill,68.70769,232.771722,53F02,11155
15673,Sirmur,77.1652,30.8889,Thick vegetation,Moderately dissected hill,90.404063,353.085261,53F02,11156
15674,Sirmur,77.1726,30.8852,Thick vegetation,Moderately dissected hill,97.706735,452.209344,53F02,11157
15675,Sirmur,77.1504,30.9001,Thick vegetation,Moderately dissected hill,119.177283,698.856815,53F02,11158
15676,Sirmur,77.1871,30.896,Moderate vegetation,Lowly dissected hill,120.473267,570.015806,53F02,11159
15677,Sirmur,77.2016,30.8828,Extensive cut slope,Denudational hill slope,95.472192,360.157357,53F02,11161
15678,Sirmur,76.9957,30.9616,Moderate vegetation,Highly dissected hill,82.018918,384.455501,53F02,11172
15679,Sirmur,76.9921,30.9657,Sparse vegetation,Moderately dissected hill,102.529866,553.068378,53F02,11173
15680,Sirmur,77.046,30.8589,Moderate vegetation,Highly dissected hill,160.805736,1310.828341,53F02,12922
15681,Sirmur,77.0449,30.8571,Moderate vegetation,Highly dissected hill,150.580105,1032.976556,53F02,12923
15682,Sirmur,77.0425,30.8591,Moderate vegetation,Highly dissected hill,123.701186,792.149157,53F02,12924
15683,Sirmur,77.0415,30.8596,Sparse vegetation,Moderately dissected hill,93.300478,375.419176,53F02,12925
15684,Sirmur,77.0405,30.8659,Sparse vegetation,Moderately dissected hill,197.083132,2440.039166,53F02,12926
15685,Sirmur,77.04,30.8606,Sparse vegetation,Moderately dissected hill,201.96872,1919.253864,53F02,12927
15686,Sirmur,77.0396,30.8614,Sparse vegetation,Moderately dissected hill,94.715318,387.266285,53F02,12928
15687,Sirmur,77.0432,30.8622,Sparse vegetation,Moderately dissected hill,77.978546,330.383355,53F02,12929
15688,Sirmur,77.0382,30.8628,Sparse vegetation,Moderately dissected hill,131.089166,942.051367,53F02,12930
15689,Sirmur,76.9973,30.8312,Sparse vegetation,Moderately dissected hill,87.792433,349.605073,53F02,12931
15690,Sirmur,76.9903,30.8288,Sparse vegetation,Moderately dissected hill,220.956904,1604.678479,53F02,12932
15691,Sirmur,76.9896,30.8265,Sparse vegetation,Lowly dissected hill,128.164786,714.967459,53F02,12934
15692,Solan,76.883,31.3565,Sparse vegetation,Lowly dissected hill,112.659613,750.010171,53A15,5695
15693,Solan,76.8777,31.3515,Sparse vegetation,Lowly dissected hill,117.392892,735.750132,53A15,5696
15694,Solan,76.9291,31.3531,Sparse vegetation,Moderately dissected hill,140.919769,998.984281,53A15,5728
15695,Solan,76.9273,31.3552,Sparse vegetation,Moderately dissected hill,128.375914,744.388881,53A15,5732
15696,Solan,76.9835,31.3081,Sparse vegetation,Moderately dissected hill,88.004608,339.615812,53A15,5737
15697,Solan,76.9818,31.306,Sparse vegetation,Highly dissected hill,361.013192,7710.604923,53A15,5786
15698,Solan,76.8936,31.3603,Sparse vegetation,Denudational hill slope,237.558283,3590.60856,53A15,5793
15699,Solan,76.9262,31.3332,Extensive cut slope,Denudational hill slope,107.564649,652.845354,53A15,5794
15700,Solan,76.9009,31.3238,Sparse vegetation,Lowly dissected hill,95.560006,461.527687,53A15,5795
15701,Solan,76.9733,31.3083,Sparse vegetation,Moderately dissected hill,126.062942,799.92644,53A15,5826
15702,Solan,76.936,31.3308,Sparse vegetation,Denudational hill slope,106.170254,721.027194,53A15,5828
15703,Solan,76.931,31.3584,Sparse vegetation,Denudational hill slope,170.1612,2063.942122,53A15,5837
15704,Solan,76.8947,31.3601,Sparse vegetation,Denudational hill slope,97.31751,516.436335,53A15,5866
15705,Solan,77.0956,30.9904,Sparse vegetation,Lowly dissected hill,118.824391,864.382102,53B13,10651
15706,Solan,77.0747,30.8651,Extensive cut slope,Lowly dissected hill,143.380497,966.567592,53F01,10653
15707,Solan,77.0014,30.9361,Extensive cut slope,Lowly dissected hill,263.75353,4265.720932,53F01,10654
15708,Solan,77.0047,30.9294,Sparse vegetation,Lowly dissected hill,253.655185,3993.646108,53F01,10655
15709,Solan,76.9689,30.8293,Moderate vegetation,Lowly dissected hill,211.873433,2826.801956,53F01,10656
15710,Solan,77.0312,30.9956,Extensive cut slope,Moderately dissected hill,147.28261,1506.194186,53F01,10657
15711,Solan,77.0058,30.9383,Thick vegetation,Lowly dissected hill,153.573619,1410.130415,53F01,10658
15712,Solan,77.0407,30.9242,Extensive cut slope,Lowly dissected hill,147.282537,1350.688433,53B13,10659
15713,Solan,76.8577,31,Extensive cut slope,Lowly dissected hill,22.503598,28.1877,53B13,10660
15714,Solan,76.8598,30.9989,Thick vegetation,Lowly dissected hill,21.629155,26.066112,53B13,10661
15715,Solan,76.8888,30.9986,Extensive cut slope,Lowly dissected hill,45.07293,125.222717,53F01,10662
15716,Solan,76.8898,30.9958,Moderate vegetation,Moderately dissected hill,69.551742,333.071368,53F01,10663
15717,Solan,76.8887,30.9953,Extensive cut slope,Moderately dissected hill,37.125722,88.040157,53F01,10664
15718,Solan,76.7878,30.9992,Extensive cut slope,Lowly dissected hill,46.596228,142.552893,53F01,10665
15719,Solan,76.8875,30.998,Extensive cut slope,Moderately dissected hill,48.15797,143.953575,53F01,10666
15720,Solan,76.8933,30.9865,Extensive cut slope,Lowly dissected hill,54.288665,205.345315,53B13,10667
15721,Solan,76.8917,30.9917,Extensive cut slope,Lowly dissected hill,55.450195,207.1765,53F01,10668
15722,Solan,76.9041,30.9976,Moderate vegetation,Lowly dissected hill,54.602772,206.412668,53F01,10669
15723,Solan,76.8939,30.986,Moderate vegetation,Lowly dissected hill,43.330921,122.629764,53F01,10670
15724,Solan,76.8937,30.9861,Moderate vegetation,Lowly dissected hill,49.489661,157.154995,53F01,10671
15725,Solan,76.8893,30.9965,Moderate vegetation,Lowly dissected hill,74.864743,305.46035,53F01,10672
15726,Solan,77.2282,30.9982,Extensive cut slope,Moderately dissected hill,42.209046,72.88011,53F01,10673
15727,Solan,76.9077,30.9988,Extensive cut slope,Moderately dissected hill,20.263805,26.820756,53F01,10674
15728,Solan,76.788,30.9999,Extensive cut slope,Lowly dissected hill,120.234571,691.76688,53F01,10675
15729,Solan,77.2192,30.9966,Extensive cut slope,Lowly dissected hill,34.746611,76.239771,53F01,10676
15730,Solan,77.22,30.9967,Extensive cut slope,Lowly dissected hill,70.145043,325.112798,53F01,10681
15731,Solan,76.7874,30.9991,Moderate vegetation,Lowly dissected hill,80.619839,367.090328,53F01,10685
15732,Solan,77.0432,30.9223,Barren rocky slope,Lowly dissected hill,303.21399,5956.919833,53F01,10688
15733,Solan,77.2209,30.9068,Extensive cut slope,Lowly dissected hill,544.417304,17559.3983,53F01,10691
15734,Solan,77.0514,30.9135,Extensive cut slope,Lowly dissected hill,101.105825,704.273808,53F02,10705
15735,Solan,77.0507,30.9138,Extensive cut slope,Lowly dissected hill,70.805625,311.429551,53F02,10706
15736,Solan,77.0502,30.9142,Sparse vegetation,Lowly dissected hill,137.753909,1337.975697,53B13,10719
15737,Solan,77.0495,30.9148,Extensive cut slope,Lowly dissected hill,135.308196,1034.566386,53B13,10720
15738,Solan,77.0744,30.9234,Thick vegetation,Lowly dissected hill,37.071811,89.398293,53B13,10721
15739,Solan,77.0831,30.8929,Thick vegetation,Lowly dissected hill,87.339157,481.488455,53B13,10722
15740,Solan,77.1092,30.8934,Moderate vegetation,Lowly dissected hill,141.192921,1361.685712,53F01,10723
15741,Solan,77.1898,30.9074,Moderate vegetation,Lowly dissected hill,91.320828,438.872011,53F01,10726
15742,Solan,77.1955,30.8999,Moderate vegetation,Lowly dissected hill,85.013952,418.770811,53F01,10727
15743,Solan,77.2123,30.9037,Extensive cut slope,Lowly dissected hill,148.727568,1256.294596,53F01,10728
15744,Solan,77.2141,30.9068,Extensive cut slope,Lowly dissected hill,327.406081,6980.52129,53F01,10729
15745,Solan,77.219,30.9084,Extensive cut slope,Lowly dissected hill,418.466564,12592.51669,53F01,10730
15746,Solan,76.991,30.8432,Moderate vegetation,Lowly dissected hill,92.86455,526.103563,53F01,10745
15747,Solan,76.9981,30.8763,Sparse vegetation,Lowly dissected hill,70.937135,308.212172,53F01,10746
15748,Solan,77.2066,30.9158,Extensive cut slope,Lowly dissected hill,313.840553,5562.988555,53F01,10763
15749,Solan,77.2078,30.9146,Extensive cut slope,Lowly dissected hill,239.849643,3246.166726,53F01,10764
15750,Solan,77.031,30.7826,Sparse vegetation,Moderately dissected hill,99.334235,645.266513,53F01,10765
15751,Solan,76.9543,30.9886,Sparse vegetation,Moderately dissected hill,144.40872,1334.328172,53F01,10766
15752,Solan,76.9086,30.9916,Sparse vegetation,Moderately dissected hill,85.459421,427.529599,53F01,10767
15753,Solan,76.9271,30.9842,Sparse vegetation,Moderately dissected hill,66.195113,281.37919,53F01,10768
15754,Solan,76.9317,30.9431,Sparse vegetation,Moderately dissected hill,62.269059,209.27768,53F01,10769
15755,Solan,76.9812,30.9002,Sparse vegetation,Moderately dissected hill,64.207505,240.85342,53F01,10770
15756,Solan,76.991,30.8432,Extensive cut slope,Lowly dissected hill,92.86455,526.103563,53F01,10839
15757,Solan,76.9981,30.8763,Extensive cut slope,Lowly dissected hill,70.937135,308.212172,53F01,10840
15758,Solan,77.0003,30.8754,Extensive cut slope,Lowly dissected hill,95.069954,548.022007,53F01,10841
15759,Solan,77.0015,30.8752,Extensive cut slope,Lowly dissected hill,116.72628,823.310537,53F01,10842
15760,Solan,77.0027,30.8748,Extensive cut slope,Lowly dissected hill,102.387976,490.969501,53F01,10843
15761,Solan,77.002,30.8761,Extensive cut slope,Lowly dissected hill,83.060742,436.067293,53F01,10844
15762,Solan,76.9964,30.8854,Extensive cut slope,Lowly dissected hill,231.246778,3036.446095,53F01,10845
15763,Solan,76.9964,30.8877,Extensive cut slope,Lowly dissected hill,233.098085,2663.015411,53F01,10846
15764,Solan,76.9983,30.8933,Extensive cut slope,Lowly dissected hill,190.642702,2383.264884,53F01,10847
15765,Solan,77.0321,30.8964,Extensive cut slope,Lowly dissected hill,129.935992,961.273076,53F01,10848
15766,Solan,77.0706,30.8891,Extensive cut slope,Lowly dissected hill,112.885963,819.507684,53F01,10849
15767,Solan,77.0745,30.8848,Extensive cut slope,Lowly dissected hill,151.520514,1444.254485,53F01,10850
15768,Solan,77.0907,30.9063,Extensive cut slope,Lowly dissected hill,98.498057,513.472842,53F01,10851
15769,Solan,77.0655,30.8886,Extensive cut slope,Lowly dissected hill,149.674197,1355.264655,53F01,10852
15770,Solan,77.2414,30.9164,Extensive cut slope,Lowly dissected hill,31.990862,68.323209,53B13,10874
15771,Solan,77.2407,30.9161,Moderate vegetation,Lowly dissected hill,34.778237,70.481035,53B13,10875
15772,Solan,76.9912,30.8412,Moderate vegetation,Lowly dissected hill,126.652754,941.00395,53F01,10877
15773,Solan,77.2269,30.9247,Moderate vegetation,Lowly dissected hill,150.388897,1200.681387,53F01,10878
15774,Solan,76.9475,30.8301,Moderate vegetation,Lowly dissected hill,102.550229,644.022505,53F01,10879
15775,Solan,76.9805,30.8371,Extensive cut slope,Lowly dissected hill,108.769903,798.428092,53F01,10880
15776,Solan,76.9796,30.8369,Extensive cut slope,Lowly dissected hill,183.705197,1828.097294,53F01,10881
15777,Solan,76.9482,30.831,Extensive cut slope,Lowly dissected hill,130.790478,1159.773175,53F01,10882
15778,Solan,76.9539,30.8314,Extensive cut slope,Lowly dissected hill,242.691276,2198.681243,53F01,10883
15779,Solan,76.9545,30.8307,Extensive cut slope,Lowly dissected hill,107.86305,680.408485,53F01,10884
15780,Solan,76.9966,30.8268,Sparse vegetation,Moderately dissected hill,101.862671,673.020284,53F01,10885
15781,Solan,76.9979,30.9781,Sparse vegetation,Moderately dissected hill,98.071883,589.969914,53F01,10886
15782,Solan,77.0847,30.8782,Moderate vegetation,Lowly dissected hill,148.2563,1038.275037,53F01,10887
15783,Solan,77.086,30.8764,Moderate vegetation,Lowly dissected hill,190.298229,2018.048399,53F01,10888
15784,Solan,76.9563,30.8312,Extensive cut slope,Lowly dissected hill,80.362794,249.77591,53F01,10889
15785,Solan,76.9574,30.8316,Extensive cut slope,Lowly dissected hill,81.252429,404.899727,53F01,10890
15786,Solan,76.9646,30.8357,Extensive cut slope,Lowly dissected hill,105.586159,692.133996,53F01,10891
15787,Solan,76.9653,30.8344,Extensive cut slope,Lowly dissected hill,148.607825,1323.468726,53F01,10892
15788,Solan,76.9839,30.8361,Thick vegetation,Lowly dissected hill,84.477778,345.176045,53F01,10893
15789,Solan,76.9919,30.8416,Thick vegetation,Lowly dissected hill,118.871559,943.338733,53F01,10894
15790,Solan,76.9923,30.8419,Thick vegetation,Lowly dissected hill,97.395098,574.360053,53F01,10895
15791,Solan,76.9922,30.8444,Thick vegetation,Lowly dissected hill,77.213102,398.102655,53F01,10896
15792,Solan,76.9926,30.8444,Thick vegetation,Lowly dissected hill,71.389911,343.631415,53F01,10897
15793,Solan,76.9946,30.8454,Thick vegetation,Lowly dissected hill,53.522552,182.396658,53F01,10898
15794,Solan,77.1202,30.9698,Moderate vegetation,Lowly dissected hill,110.996408,794.001789,53B13,10900
15795,Solan,77.1687,30.9594,Moderate vegetation,Lowly dissected hill,198.469904,2454.485997,53B13,10901
15796,Solan,77.2187,30.9947,Moderate vegetation,Lowly dissected hill,79.843562,370.687715,53B13,10902
15797,Solan,77.2163,30.9935,Sparse vegetation,Moderately dissected hill,83.800817,407.696561,53F01,10903
15798,Solan,77.2143,30.9923,Sparse vegetation,Moderately dissected hill,106.304044,697.548784,53F01,10904
15799,Solan,76.9716,30.8398,Extensive cut slope,Lowly dissected hill,103.746409,684.763355,53F01,10905
15800,Solan,77.0012,30.8549,Extensive cut slope,Lowly dissected hill,128.681514,714.042949,53F01,10906
15801,Solan,77.0802,30.8826,Extensive cut slope,Lowly dissected hill,310.252546,5994.802768,53F01,10907
15802,Solan,77.0948,30.8764,Extensive cut slope,Lowly dissected hill,263.21479,4595.343844,53F01,10908
15803,Solan,77.0619,30.8891,Extensive cut slope,Lowly dissected hill,107.965349,686.271152,53F01,10909
15804,Solan,77.2397,30.9158,Extensive cut slope,Lowly dissected hill,21.387585,26.735102,53F01,10910
15805,Solan,77.2251,30.9084,Extensive cut slope,Lowly dissected hill,267.564899,4520.502422,53B13,10911
15806,Solan,77.2275,30.9073,Extensive cut slope,Lowly dissected hill,176.106324,1986.072298,53B13,10912
15807,Solan,77.2379,30.9143,Moderate vegetation,Lowly dissected hill,31.961272,64.240722,53B13,10915
15808,Solan,76.9539,30.8314,Extensive cut slope,Lowly dissected hill,242.691276,2198.681243,53F01,10923
15809,Solan,76.9545,30.8307,Extensive cut slope,Lowly dissected hill,107.86305,680.408485,53F01,10924
15810,Solan,76.9563,30.8312,Extensive cut slope,Lowly dissected hill,80.362794,249.77591,53F01,10925
15811,Solan,76.9574,30.8316,Extensive cut slope,Lowly dissected hill,81.252429,404.899727,53F01,10926
15812,Solan,76.9646,30.8357,Extensive cut slope,Lowly dissected hill,107.359456,742.376211,53F01,10927
15813,Solan,76.9808,30.8313,Extensive cut slope,Lowly dissected hill,205.7454,2540.761385,53F01,10928
15814,Solan,76.9716,30.8398,Extensive cut slope,Lowly dissected hill,103.746409,684.763355,53F01,10929
15815,Solan,76.9987,30.849,Moderate vegetation,Lowly dissected hill,162.661995,1731.668201,53B13,10930
15816,Solan,77.0003,30.8754,Sparse vegetation,Lowly dissected hill,95.069954,548.022007,53F01,10931
15817,Solan,77.0023,30.8747,Moderate vegetation,Lowly dissected hill,82.997529,408.141919,53F01,10932
15818,Solan,76.7901,30.9844,Extensive cut slope,Lowly dissected hill,107.423589,608.710135,53F02,10933
15819,Solan,76.8027,30.9922,Extensive cut slope,Lowly dissected hill,54.92314,165.686001,53F02,10934
15820,Solan,76.8325,30.9955,Sparse vegetation,Moderately dissected hill,234.527328,3715.720116,53F01,10935
15821,Solan,76.8504,30.954,Sparse vegetation,Moderately dissected hill,557.524422,16452.78084,53F01,10936
15822,Solan,76.8549,30.9646,Sparse vegetation,Moderately dissected hill,153.973122,1528.137688,53F01,10937
15823,Solan,76.8599,30.968,Sparse vegetation,Moderately dissected hill,90.83051,531.764077,53F01,10938
15824,Solan,77.0254,30.8795,Sparse vegetation,Moderately dissected hill,50.000914,153.750639,53F01,10939
15825,Solan,77.0876,30.8757,Moderate vegetation,Lowly dissected hill,120.783023,722.886038,53F01,10941
15826,Solan,77.0889,30.8748,Moderate vegetation,Lowly dissected hill,92.597902,393.22445,53F01,10942
15827,Solan,77.0027,30.8748,Moderate vegetation,Lowly dissected hill,102.387976,490.969501,53F01,10943
15828,Solan,77.0023,30.8777,Moderate vegetation,Lowly dissected hill,82.08996,428.682971,53F01,10944
15829,Solan,76.9964,30.8854,Moderate vegetation,Lowly dissected hill,231.246778,3036.446095,53F01,10945
15830,Solan,76.9958,30.8905,Moderate vegetation,Lowly dissected hill,205.21891,2615.110069,53F01,10946
15831,Solan,76.9983,30.8933,Moderate vegetation,Lowly dissected hill,190.642702,2383.264884,53F01,10947
15832,Solan,77.0339,30.895,Moderate vegetation,Lowly dissected hill,125.589399,846.368649,53F01,10948
15833,Solan,77.073,30.8871,Extensive cut slope,Lowly dissected hill,148.770353,1132.648691,53F01,10949
15834,Solan,77.0741,30.8852,Extensive cut slope,Lowly dissected hill,134.169068,1029.876415,53F01,10950
15835,Solan,77.0986,30.8695,Extensive cut slope,Lowly dissected hill,82.70943,355.37764,53F01,10951
15836,Solan,77.0997,30.8724,Extensive cut slope,Lowly dissected hill,97.096334,503.435838,53F01,10952
15837,Solan,77.0977,30.8733,Extensive cut slope,Lowly dissected hill,167.235116,1666.090466,53F01,10953
15838,Solan,77.096,30.8784,Extensive cut slope,Lowly dissected hill,133.783925,923.802946,53F01,10954
15839,Solan,76.978,30.9764,Moderate vegetation,Moderately dissected hill,221.190866,2883.100007,53B13,10956
15840,Solan,76.9785,30.9753,Extensive cut slope,Moderately dissected hill,217.427622,2741.275414,53B13,10957
15841,Solan,76.9829,30.8364,Extensive cut slope,Moderately dissected hill,58.290829,158.148464,53F01,10958
15842,Solan,76.9996,30.8446,Settlement,Lowly dissected hill,233.397494,3756.227482,53F01,10959
15843,Solan,76.9987,30.8449,Thick vegetation,Lowly dissected hill,149.521099,1464.642075,53F01,10960
15844,Solan,76.9948,30.8461,Thick vegetation,Lowly dissected hill,75.655684,361.226133,53F01,10961
15845,Solan,76.9945,30.8488,Moderate vegetation,Lowly dissected hill,50.889976,152.813778,53B13,10962
15846,Solan,76.9943,30.8509,Settlement,Lowly dissected hill,78.501219,405.237737,53B13,10963
15847,Solan,77,30.8535,Moderate vegetation,Lowly dissected hill,259.464315,4404.972941,53F02,10964
15848,Solan,76.9968,30.8512,Sparse vegetation,Lowly dissected hill,169.593168,1757.377459,53B13,10965
15849,Solan,77.002,30.8533,Sparse vegetation,Lowly dissected hill,76.527558,363.743325,53B13,10966
15850,Solan,77.0014,30.8543,Sparse vegetation,Lowly dissected hill,81.55952,368.588848,53B13,10967
15851,Solan,77.0011,30.8561,Extensive cut slope,Lowly dissected hill,66.847533,272.890247,53B13,10968
15852,Solan,77.0008,30.8602,Extensive cut slope,Lowly dissected hill,51.007129,162.399503,53B13,10969
15853,Solan,76.9998,30.8627,Extensive cut slope,Lowly dissected hill,42.750097,121.859561,53B13,10970
15854,Solan,76.9992,30.8646,Extensive cut slope,Lowly dissected hill,68.422505,299.097139,53B13,10971
15855,Solan,76.9975,30.8652,Extensive cut slope,Lowly dissected hill,70.17248,326.332471,53B13,10972
15856,Solan,76.9981,30.8665,Extensive cut slope,Lowly dissected hill,74.576249,304.853244,53B13,10973
15857,Solan,77.2079,30.9112,Extensive cut slope,Lowly dissected hill,183.975402,2028.043267,53B13,10977
15858,Solan,77.2232,30.9091,Extensive cut slope,Lowly dissected hill,326.801873,6354.038435,53B13,10978
15859,Solan,77.2285,30.9079,Thick vegetation,Lowly dissected hill,118.832602,790.887496,53B13,10979
15860,Solan,77.2277,30.9158,Thick vegetation,Lowly dissected hill,149.205736,1385.588752,53B13,10980
15861,Solan,77.2317,30.9142,Thick vegetation,Lowly dissected hill,151.751927,1269.522166,53B13,10981
15862,Solan,77.236,30.9166,Extensive cut slope,Lowly dissected hill,94.300415,517.5113,53F01,10982
